"Australia,8-14 nights,Tunnel,VFR"
"Australia,Over 14 nights,Air,Holiday"
"Australia,Over 14 nights,Air,Business"
"Australia,Over 14 nights,Air,VFR"
"Australia,Over 14 nights,Air,Miscellaneous"
"New Zealand,1-3  nights,Air,Holiday"
"New Zealand,1-3  nights,Air,Business"
"New Zealand,1-3  nights,Air,Miscellaneous"
"New Zealand,1-3  nights,Tunnel,Business"
"New Zealand,4-7  nights,Tunnel,VFR"
"New Zealand,8-14 nights,Air,Holiday"
"New Zealand,8-14 nights,Air,Business"
"New Zealand,8-14 nights,Air,VFR"
"New Zealand,Over 14 nights,Air,Holiday"
"New Zealand,Over 14 nights,Air,VFR"
"New Zealand,Over 14 nights,Air,Miscellaneous"
"New Zealand,Over 14 nights,Tunnel,Miscellaneous"
"United Arab Emirates,1-3  nights,Air,Holiday"
"United Arab Emirates,1-3  nights,Air,Business"
"United Arab Emirates,1-3  nights,Air,VFR"
"United Arab Emirates,1-3  nights,Air,Miscellaneous"
"United Arab Emirates,4-7  nights,Air,Holiday"
"United Arab Emirates,4-7  nights,Air,Business"
"United Arab Emirates,8-14 nights,Air,Holiday"
"United Arab Emirates,8-14 nights,Air,Business"
"United Arab Emirates,8-14 nights,Air,VFR"
"United Arab Emirates,8-14 nights,Air,Miscellaneous"
"United Arab Emirates,Over 14 nights,Air,Holiday"
"United Arab Emirates,Over 14 nights,Air,Business"
"United Arab Emirates,Over 14 nights,Air,VFR"
"United Arab Emirates,Over 14 nights,Air,Miscellaneous"
"Saudi Arabia,1-3  nights,Air,Holiday"
"Saudi Arabia,1-3  nights,Air,VFR"
"Saudi Arabia,1-3  nights,Air,Miscellaneous"
"Saudi Arabia,4-7  nights,Air,Holiday"
"Saudi Arabia,4-7  nights,Air,Business"
